agreement,tariffCode,type,thresholdPercent,requiredProcess,preferentialRatePercent,preferentialRateUnit,sourceUrl,sourceVersion,validFrom,validTo
T-MEC,0203.22.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0203.22.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0203.29.99,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0203.29.99,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0204.10.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0204.10.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0204.21.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0204.21.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0204.22.91,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0204.22.91,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0204.23.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0204.23.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0204.30.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0204.30.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0204.41.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0204.41.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0204.42.91,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0204.42.91,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0204.43.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0204.43.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0204.50.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0204.50.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0205.00.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0205.00.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0206.10.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0206.10.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0206.21.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0206.21.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0206.22.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0206.22.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0206.29.99,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0206.29.99,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0206.30.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0206.30.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0206.30.99,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0206.30.99,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0206.41.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0206.41.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0206.49.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0206.49.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0206.49.99,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0206.49.99,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0206.80.91,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0206.80.91,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0206.90.91,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0206.90.91,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0207.11.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0207.11.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0207.12.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0207.12.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0207.13.04,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0207.13.04,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0207.14.02,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0207.14.02,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0207.14.99,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0207.14.99,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0207.24.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0207.24.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0207.25.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0207.25.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0207.26.03,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0207.26.03,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0207.27.02,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0207.27.02,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0207.27.99,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0207.27.99,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0207.41.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0207.41.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0207.42.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0207.42.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0207.43.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0207.43.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0207.44.91,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0207.44.91,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0207.45.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0207.45.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0207.45.99,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0207.45.99,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0207.51.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0207.51.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0207.52.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0207.52.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0207.53.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0207.53.01,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,0207.54.91,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,0207.54.91,CTC,,Sacrificio y faenado en territorio de las Partes a partir de animales nacidos y criados en territorio,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
